[INFO] [1789635018.730863685] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789635155.370010108] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635155.371412242] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635155.372957202] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635155.500179170] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635155.501112590] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635155.501994849] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635155.502892392] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635155.503782144] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635155.504668508] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635155.640635618] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635155.642191374] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635155.643410836] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635155.644737788] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635155.645885255] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635155.647247489] [vision_manager]: Book detected: xyz=(-0.091, 0.038, 0.400), center=(248, 270)
[INFO] [1789635155.757688856] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635155.758509335] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635155.759267643] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635155.760203922] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635155.761359095] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635155.763030264] [vision_manager]: Book detected: xyz=(-0.090, 0.034, 0.400), center=(249, 267)
[INFO] [1789635155.908580147] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635155.909383016] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635155.910131311] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635155.910871151] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635155.911589921] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635155.912297114] [vision_manager]: Book detected: xyz=(-0.091, 0.035, 0.400), center=(248, 268)
[INFO] [1789635156.040735601] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635156.041546790] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635156.042294342] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635156.043001612] [vision_manager]: Book detected: xyz=(0.625, 0.003, 0.869), center=(548, 241)
[INFO] [1789635156.043849646] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635156.045022342] [vision_manager]: Book detected: xyz=(-0.091, 0.033, 0.400), center=(248, 266)
[INFO] [1789635156.188566831] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635156.190817963] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635156.193279590] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635156.194868107] [vision_manager]: Book detected: xyz=(0.630, 0.003, 0.869), center=(550, 241)
[INFO] [1789635156.196184671] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635156.197122535] [vision_manager]: Book detected: xyz=(-0.091, 0.033, 0.400), center=(248, 266)
[INFO] [1789635156.333241597] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635156.334446447] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635156.335606513] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635156.336759288] [vision_manager]: Book detected: xyz=(0.638, 0.003, 0.869), center=(553, 241)
[INFO] [1789635156.337741210] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635156.485565330] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635156.486678174] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635156.487724835] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635156.488760728] [vision_manager]: Book detected: xyz=(0.611, 0.003, 0.869), center=(543, 241)
[INFO] [1789635156.489810168] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635156.637971545] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635156.639289516] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.491), center=(251, 178)
[INFO] [1789635156.640318311] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635156.641634939] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789635156.642487984] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635156.784123114] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635156.785030510] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635156.786025742] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635156.786947947] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635156.787713380] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635156.923878794] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635156.924679037] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635156.925443540] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635156.926750899] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635156.927545112] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635157.071243885] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635157.072162415] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635157.073108662] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635157.073975314] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635157.074840573] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635157.217422813] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635157.218239530] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635157.219001736] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635157.219760746] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635157.220523022] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635157.350438812] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635157.351853127] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635157.353104463] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635157.354511149] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635157.355834743] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635157.480551300] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635157.481392648] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635157.482348726] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635157.483790728] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635157.485085169] [vision_manager]: Book detected: xyz=(-0.106, -0.021, 0.472), center=(249, 226)
[INFO] [1789635157.485978209] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635157.622862911] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635157.623755271] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635157.624573126] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635157.625374287] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
[INFO] [1789635157.626143946] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635157.626893686] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789635157.627401213] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635157.778690530] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635157.780455524] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635157.782383549] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635157.784198534] [vision_manager]: Book detected: xyz=(0.663, 0.000, 0.869), center=(562, 240)
[INFO] [1789635157.785934541] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635157.787500102] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635157.948690886] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635157.950392237] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635157.951965074] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635157.953617691] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635157.955232577] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635157.956799494] [vision_manager]: Book detected: xyz=(-0.090, 0.043, 0.400), center=(249, 274)
[INFO] [1789635158.111449410] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635158.112987318] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635158.114382356] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635158.115440924] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635158.116535091] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635158.254591754] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635158.255493715] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635158.262214330] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635158.263105463] [vision_manager]: Book detected: xyz=(0.655, 0.000, 0.869), center=(559, 240)
[INFO] [1789635158.263834564] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635158.264570707] [vision_manager]: Book detected: xyz=(-0.091, 0.039, 0.400), center=(248, 271)
[INFO] [1789635158.419012334] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635158.420165153] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635158.421233634] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635158.422535751] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635158.423551771] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635158.426067123] [vision_manager]: Book detected: xyz=(-0.092, 0.040, 0.400), center=(247, 272)
[INFO] [1789635158.570689207] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635158.572224440] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635158.573334582] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635158.574219376] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635158.575065254] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635158.575909412] [vision_manager]: Book detected: xyz=(-0.092, 0.040, 0.400), center=(247, 272)
[INFO] [1789635158.725250875] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635158.726518402] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635158.727734285] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635158.728926461] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
[INFO] [1789635158.730134856] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635158.731270641] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635158.876818114] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635158.877623323] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635158.878390544] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635158.879153627] [vision_manager]: Book detected: xyz=(0.655, 0.000, 0.869), center=(559, 240)
[INFO] [1789635158.879894095] [vision_manager]: Book detected: xyz=(-0.088, -0.028, 0.401), center=(250, 218)
[INFO] [1789635158.880646050] [vision_manager]: Book detected: xyz=(-0.091, 0.039, 0.400), center=(248, 271)
[INFO] [1789635159.042439383] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635159.043532414] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635159.044584375] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635159.045628715] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635159.046624545] [vision_manager]: Book detected: xyz=(-0.090, -0.027, 0.401), center=(249, 219)
[INFO] [1789635159.047573855] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635159.193116530] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635159.194682244] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635159.196110586] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635159.197546251] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635159.198936669] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635159.200177697] [vision_manager]: Book detected: xyz=(-0.090, 0.042, 0.400), center=(249, 273)
[INFO] [1789635159.353109330] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635159.354074856] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635159.354996065] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635159.355885873] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635159.356777845] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635159.357667117] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635159.499518117] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635159.500842861] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635159.502139514] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635159.503381275] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635159.504598008] [vision_manager]: Book detected: xyz=(-0.090, -0.024, 0.402), center=(249, 221)
[INFO] [1789635159.505736160] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635159.645852770] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635159.647356536] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
