[INFO] [1789635189.508931429] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789635275.442786501] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635275.444234865] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635275.445451684] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635275.446666574] [vision_manager]: Book detected: xyz=(-0.090, -0.024, 0.402), center=(249, 221)
[INFO] [1789635275.447869166] [vision_manager]: Book detected: xyz=(-0.092, 0.037, 0.400), center=(247, 269)
[INFO] [1789635275.645343322] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635275.647256321] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635275.649016339] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635275.650758913] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635275.652364688] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635275.654518385] [vision_manager]: Book detected: xyz=(-0.092, 0.035, 0.400), center=(247, 268)
[INFO] [1789635275.858458480] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635275.859524009] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635275.860514791] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635275.861477156] [vision_manager]: Book detected: xyz=(0.636, 0.003, 0.869), center=(552, 241)
[INFO] [1789635275.862424022] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635275.863352552] [vision_manager]: Book detected: xyz=(-0.092, 0.038, 0.400), center=(247, 270)
[INFO] [1789635276.327425778] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635276.328288627] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635276.329124886] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635276.329923354] [vision_manager]: Book detected: xyz=(0.633, 0.003, 0.869), center=(551, 241)
[INFO] [1789635276.330739574] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635276.331559616] [vision_manager]: Book detected: xyz=(-0.092, 0.040, 0.400), center=(247, 272)
[INFO] [1789635278.109280209] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635278.113804564] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635278.117127836] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635278.118235667] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635278.122003371] [vision_manager]: Book detected: xyz=(-0.106, -0.021, 0.472), center=(249, 226)
[INFO] [1789635278.124259953] [vision_manager]: Book detected: xyz=(-0.091, 0.028, 0.401), center=(248, 262)
[INFO] [1789635278.125583767] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635279.135941318] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635279.137185995] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635279.138347727] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635279.139492951] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635279.140620183] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635279.141727674] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635279.330877655] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635279.332199302] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635279.333434176] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635279.334648968] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635279.335793615] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635279.336960996] [vision_manager]: Book detected: xyz=(-0.088, 0.042, 0.400), center=(250, 273)
[INFO] [1789635279.464941846] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635279.466165293] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635279.467343087] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635279.468518395] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635279.469846794] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635279.471505561] [vision_manager]: Book detected: xyz=(-0.090, 0.042, 0.400), center=(249, 273)
[INFO] [1789635279.648756754] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635279.650229383] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635279.651517961] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635279.652757462] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635279.654326948] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635279.656021981] [vision_manager]: Book detected: xyz=(-0.090, 0.042, 0.400), center=(249, 273)
[INFO] [1789635279.830514676] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635279.831757647] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635279.832967052] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635279.834143383] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635279.835368038] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635279.836540732] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635279.971152114] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635279.972349821] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635279.973486485] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635279.974564916] [vision_manager]: Book detected: xyz=(0.616, 0.000, 0.869), center=(545, 240)
[INFO] [1789635279.975875170] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635279.977033063] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635280.152438453] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635280.153929406] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635280.155109742] [vision_manager]: Book detected: xyz=(-0.118, -0.096, 0.534), center=(250, 183)
[INFO] [1789635280.156237059] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635280.157345730] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635280.158407120] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635280.291906447] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635280.292984747] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635280.294072698] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635280.295147158] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635280.296238310] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635280.297382460] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635280.503944179] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635280.505456852] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635280.506956209] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635280.508432744] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635280.509896355] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635280.511300789] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635280.633124435] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635280.635074007] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635280.636935163] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635280.638474009] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635280.639965975] [vision_manager]: Book detected: xyz=(-0.114, -0.021, 0.511), center=(249, 227)
[INFO] [1789635280.641482887] [vision_manager]: Book detected: xyz=(-0.091, 0.044, 0.400), center=(248, 275)
[INFO] [1789635280.642544450] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635280.796725186] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635280.798106481] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635280.799428584] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635280.803684098] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635280.804955682] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635280.809497776] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635280.955849541] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635280.956899540] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635280.957904072] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635280.958904813] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635280.959907612] [vision_manager]: Book detected: xyz=(-0.106, -0.021, 0.472), center=(249, 226)
[INFO] [1789635280.960927550] [vision_manager]: Book detected: xyz=(-0.092, 0.043, 0.400), center=(247, 274)
[INFO] [1789635280.961583853] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635281.103759543] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635281.105244190] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635281.106589186] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635281.108070973] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635281.109112598] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635281.110010070] [vision_manager]: Book detected: xyz=(-0.090, 0.044, 0.400), center=(249, 275)
[INFO] [1789635281.110623080] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635281.223777117] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635281.224888873] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635281.225941661] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635281.226980714] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635281.228128578] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635281.229142616] [vision_manager]: Book detected: xyz=(-0.090, 0.044, 0.400), center=(249, 275)
[INFO] [1789635281.357685787] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635281.359275469] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635281.361077267] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635281.362640654] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635281.363829798] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635281.365009287] [vision_manager]: Book detected: xyz=(-0.091, 0.044, 0.400), center=(248, 275)
[INFO] [1789635281.492324999] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635281.494519741] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635281.495898446] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635281.497222334] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
[INFO] [1789635281.498528755] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635281.499833635] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635281.617224850] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635281.618383153] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635281.619408552] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635281.620371494] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635281.621338409] [vision_manager]: Book detected: xyz=(-0.100, -0.021, 0.439), center=(248, 225)
[INFO] [1789635281.622306209] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635281.759839299] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635281.761336214] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635281.762697428] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635281.764205929] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635281.766522579] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635281.768028389] [vision_manager]: Book detected: xyz=(-0.090, 0.043, 0.400), center=(249, 274)
[INFO] [1789635281.922456647] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635281.926220178] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635281.927639835] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635281.929991383] [vision_manager]: Book detected: xyz=(0.614, 0.000, 0.869), center=(544, 240)
[INFO] [1789635281.931909991] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635281.933401527] [vision_manager]: Book detected: xyz=(-0.091, 0.038, 0.400), center=(248, 270)
[INFO] [1789635282.085180501] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635282.086442532] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635282.087552426] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635282.088668053] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635282.089792993] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635282.090902618] [vision_manager]: Book detected: xyz=(-0.092, 0.039, 0.400), center=(247, 271)
[INFO] [1789635282.222159829] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635282.223529458] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635282.224835783] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635282.226175000] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789635282.227474354] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635282.228778870] [vision_manager]: Book detected: xyz=(-0.091, 0.039, 0.400), center=(248, 271)
[INFO] [1789635282.385097291] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635282.386250863] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635282.387376402] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635282.388539882] [vision_manager]: Book detected: xyz=(0.614, 0.000, 0.869), center=(544, 240)
[INFO] [1789635282.389668470] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635282.390769359] [vision_manager]: Book detected: xyz=(-0.090, 0.034, 0.400), center=(249, 267)
[INFO] [1789635282.592016173] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635282.593229608] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635282.594481672] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635282.595648333] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
